OrderID,OrderDate,CustomerID,Region,ProductID,ProductName,Category,Quantity,Sales,Profit
ORD003886,2023-12-12,C00528,South,P4002,Coffee,Grocery,1,10,2.44
ORD003887,2025-01-04,C00669,North,P2001,Lamp,Home Decor,1,25,6.8
ORD003888,2025-07-15,C00212,South,P4001,Milk,Grocery,1,3,0.67
ORD003889,2025-07-02,C00336,East,P2002,Sofa,Home Decor,1,600,167.88
ORD003890,2024-03-28,C00560,West,P1002,Headphones,Electronics,1,50,17.1
ORD003891,2023-12-12,C00585,West,P3001,Shirt,Apparel,1,30,7.2
ORD003892,2024-09-18,C00826,West,P2002,Sofa,Home Decor,1,600,168.5
ORD003893,2024-06-17,C00305,South,P4001,Milk,Grocery,1,3,0.88
ORD003894,2025-04-22,C00458,East,P3001,Shirt,Apparel,1,30,4.58
ORD003895,2025-05-19,C00509,North,P2002,Sofa,Home Decor,1,600,102.74
ORD003896,2023-10-31,C00649,East,P4002,Coffee,Grocery,2,20,6.99
ORD003897,2024-09-14,C00558,South,P3002,Shoes,Apparel,1,70,24.01
ORD003898,2025-01-28,C00627,South,P1002,Headphones,Electronics,1,50,5.7
ORD003899,2025-05-18,C00659,East,P1002,Headphones,Electronics,3,150,46.86
ORD003900,2025-02-15,C00378,West,P1002,Headphones,Electronics,1,50,8.56
ORD003901,2025-10-03,C00154,East,P4002,Coffee,Grocery,3,30,5.18
ORD003902,2025-01-18,C00559,South,P1001,Smartphone,Electronics,1,300,57.27
ORD003903,2025-05-23,C00710,South,P3002,Shoes,Apparel,1,70,8.5
ORD003904,2025-06-08,C00655,West,P1001,Smartphone,Electronics,1,300,59.19
ORD003905,2024-05-10,C00555,South,P2001,Lamp,Home Decor,2,50,14.27
ORD003906,2025-08-24,C00463,East,P4001,Milk,Grocery,2,6,1.0
ORD003907,2025-03-17,C00272,East,P3002,Shoes,Apparel,3,210,62.82
ORD003908,2024-11-12,C00521,North,P3002,Shoes,Apparel,2,140,24.89
ORD003909,2025-03-14,C00891,West,P2001,Lamp,Home Decor,1,25,5.98
ORD003910,2025-05-11,C00689,West,P1002,Headphones,Electronics,2,100,12.56
ORD003911,2024-11-22,C00100,North,P3001,Shirt,Apparel,1,30,4.65
ORD003912,2024-12-16,C00942,South,P3002,Shoes,Apparel,1,70,10.84
ORD003913,2024-10-02,C00573,South,P3002,Shoes,Apparel,1,70,12.95
ORD003914,2025-05-16,C00170,North,P2001,Lamp,Home Decor,1,25,3.79
ORD003915,2024-08-14,C00670,West,P3002,Shoes,Apparel,3,210,64.46
ORD003916,2025-02-19,C00479,North,P1002,Headphones,Electronics,1,50,14.82
ORD003917,2025-02-19,C00426,South,P3001,Shirt,Apparel,1,30,3.71
ORD003918,2025-06-20,C00796,West,P2002,Sofa,Home Decor,1,600,189.08
ORD003919,2024-09-10,C00499,South,P2001,Lamp,Home Decor,1,25,4.23
ORD003920,2023-12-27,C00946,South,P1001,Smartphone,Electronics,1,300,40.94
ORD003921,2025-03-10,C00167,East,P2002,Sofa,Home Decor,2,1200,175.18
ORD003922,2024-08-29,C00226,North,P3001,Shirt,Apparel,2,60,20.07
ORD003923,2025-08-15,C00709,West,P1001,Smartphone,Electronics,2,600,133.52
ORD003924,2024-11-04,C00525,North,P4002,Coffee,Grocery,1,10,2.77
ORD003925,2025-01-09,C00065,East,P2002,Sofa,Home Decor,2,1200,197.02
ORD003926,2025-02-15,C00544,West,P2001,Lamp,Home Decor,3,75,15.1
ORD003927,2024-07-21,C00998,South,P2001,Lamp,Home Decor,1,25,8.29
ORD003928,2025-10-01,C00432,East,P4002,Coffee,Grocery,1,10,1.7
ORD003929,2024-11-19,C00411,North,P1001,Smartphone,Electronics,2,600,177.73
ORD003930,2024-02-17,C00748,North,P3001,Shirt,Apparel,1,30,4.88
ORD003931,2024-10-09,C00527,West,P2002,Sofa,Home Decor,3,1800,236.37
ORD003932,2024-09-22,C00654,South,P3001,Shirt,Apparel,3,90,22.08
ORD003933,2024-03-16,C00368,South,P1002,Headphones,Electronics,1,50,15.63
ORD003934,2025-03-20,C00762,East,P4001,Milk,Grocery,1,3,0.9
ORD003935,2025-01-11,C00678,South,P3002,Shoes,Apparel,1,70,14.56
ORD003936,2023-11-04,C00912,East,P2002,Sofa,Home Decor,2,1200,122.77
ORD003937,2024-06-04,C00186,West,P3002,Shoes,Apparel,2,140,24.92
ORD003938,2024-05-30,C00815,West,P2002,Sofa,Home Decor,1,600,157.9
ORD003939,2024-02-17,C00656,West,P3002,Shoes,Apparel,1,70,18.17
ORD003940,2025-06-02,C00380,East,P3001,Shirt,Apparel,1,30,4.81
ORD003941,2023-12-18,C00356,South,P3002,Shoes,Apparel,1,70,22.6
ORD003942,2024-08-28,C00081,South,P4001,Milk,Grocery,1,3,0.82
ORD003943,2025-05-26,C00283,North,P1001,Smartphone,Electronics,1,300,38.67
ORD003944,2024-08-05,C00316,West,P4002,Coffee,Grocery,1,10,2.84
ORD003945,2025-01-30,C00775,East,P2001,Lamp,Home Decor,3,75,14.59
ORD003946,2024-10-02,C00469,West,P4001,Milk,Grocery,1,3,0.82
ORD003947,2024-06-08,C00165,East,P4002,Coffee,Grocery,2,20,6.61
ORD003948,2025-02-14,C00507,North,P2001,Lamp,Home Decor,3,75,9.3
ORD003949,2025-02-21,C00546,South,P1001,Smartphone,Electronics,1,300,51.22
ORD003950,2025-07-04,C00703,North,P2002,Sofa,Home Decor,1,600,106.45
ORD003951,2024-05-08,C00360,North,P4002,Coffee,Grocery,2,20,3.27
ORD003952,2024-11-09,C00460,West,P3001,Shirt,Apparel,2,60,9.86
ORD003953,2024-12-16,C00205,North,P2001,Lamp,Home Decor,1,25,6.06
ORD003954,2024-11-29,C00309,West,P3002,Shoes,Apparel,2,140,28.08
ORD003955,2025-06-01,C00936,South,P1001,Smartphone,Electronics,3,900,149.39
ORD003956,2024-04-01,C00668,East,P2001,Lamp,Home Decor,1,25,5.41
ORD003957,2025-05-27,C00112,West,P4001,Milk,Grocery,2,6,1.67
ORD003958,2024-03-16,C00078,South,P1001,Smartphone,Electronics,1,300,45.35
ORD003959,2024-02-02,C00025,West,P1002,Headphones,Electronics,1,50,13.54
ORD003960,2024-09-07,C00215,East,P2002,Sofa,Home Decor,1,600,164.48
ORD003961,2024-07-25,C00428,North,P4002,Coffee,Grocery,1,10,1.97
ORD003962,2024-04-26,C00733,West,P2001,Lamp,Home Decor,1,25,7.0
ORD003963,2024-07-18,C00256,East,P1002,Headphones,Electronics,1,50,16.52
ORD003964,2024-12-20,C00603,South,P4002,Coffee,Grocery,1,10,2.77
ORD003965,2024-05-14,C00227,North,P3001,Shirt,Apparel,1,30,9.66
ORD003966,2024-05-14,C00949,North,P3001,Shirt,Apparel,2,60,11.02
ORD003967,2024-07-07,C00139,South,P3001,Shirt,Apparel,1,30,4.3
ORD003968,2023-11-06,C00486,West,P1001,Smartphone,Electronics,2,600,153.91
ORD003969,2025-10-01,C00284,East,P3001,Shirt,Apparel,1,30,3.27
ORD003970,2024-12-30,C00025,East,P3002,Shoes,Apparel,1,70,18.38
ORD003971,2025-10-05,C00883,West,P1002,Headphones,Electronics,3,150,38.11
ORD003972,2025-03-30,C00082,North,P2001,Lamp,Home Decor,1,25,4.29
ORD003973,2024-07-27,C00513,North,P2001,Lamp,Home Decor,1,25,8.43
ORD003974,2025-08-24,C00800,East,P3002,Shoes,Apparel,1,70,23.06
ORD003975,2024-01-09,C00080,East,P4002,Coffee,Grocery,1,10,1.47
ORD003976,2025-03-19,C00437,East,P4001,Milk,Grocery,2,6,2.06
ORD003977,2025-03-03,C00787,North,P3001,Shirt,Apparel,1,30,9.88
ORD003978,2025-08-23,C00279,East,P1001,Smartphone,Electronics,1,300,56.3
ORD003979,2025-07-07,C00948,West,P1001,Smartphone,Electronics,2,600,206.21
ORD003980,2024-09-20,C00819,South,P4002,Coffee,Grocery,2,20,6.82
ORD003981,2024-07-26,C00419,East,P2001,Lamp,Home Decor,1,25,2.67
ORD003982,2024-09-04,C00233,East,P3002,Shoes,Apparel,2,140,45.35
ORD003983,2025-08-22,C00573,East,P1002,Headphones,Electronics,1,50,12.6
ORD003984,2024-12-17,C00216,North,P3002,Shoes,Apparel,1,70,8.98
ORD003985,2025-05-24,C00855,North,P4002,Coffee,Grocery,2,20,4.75
ORD003986,2024-10-31,C00718,North,P4001,Milk,Grocery,1,3,0.51
ORD003987,2025-05-18,C00934,East,P3001,Shirt,Apparel,1,30,3.23
ORD003988,2025-03-27,C00192,West,P4001,Milk,Grocery,1,3,0.95
ORD003989,2023-11-27,C00264,West,P3001,Shirt,Apparel,1,30,4.59
ORD003990,2024-08-02,C00987,South,P4002,Coffee,Grocery,1,10,1.22
ORD003991,2025-04-20,C00639,South,P4001,Milk,Grocery,1,3,0.36
ORD003992,2024-12-18,C00483,South,P4001,Milk,Grocery,1,3,0.68
ORD003993,2025-03-11,C00765,South,P3001,Shirt,Apparel,3,90,25.58
ORD003994,2024-01-01,C00334,East,P1001,Smartphone,Electronics,1,300,45.66
ORD003995,2025-06-15,C00162,South,P4001,Milk,Grocery,3,9,1.9
ORD003996,2025-05-28,C00755,South,P3002,Shoes,Apparel,1,70,13.14
ORD003997,2024-01-14,C00430,North,P2002,Sofa,Home Decor,1,600,137.01
ORD003998,2025-04-26,C00899,North,P3002,Shoes,Apparel,1,70,8.74
ORD003999,2024-05-03,C00057,West,P1001,Smartphone,Electronics,1,300,44.31
ORD004000,2024-09-12,C00827,South,P1001,Smartphone,Electronics,2,600,103.32
ORD004001,2024-08-17,C00938,North,P1002,Headphones,Electronics,1,50,10.62
ORD004002,2025-06-23,C00254,East,P1002,Headphones,Electronics,1,50,5.92
ORD004003,2024-12-24,C00625,East,P4001,Milk,Grocery,3,9,1.15
ORD004004,2024-01-03,C00933,West,P3001,Shirt,Apparel,1,30,7.9
ORD004005,2023-11-05,C00278,North,P3001,Shirt,Apparel,1,30,4.5
ORD004006,2025-06-08,C00017,West,P3002,Shoes,Apparel,1,70,21.39
ORD004007,2024-08-10,C00060,North,P1002,Headphones,Electronics,2,100,13.66
ORD004008,2024-07-26,C00187,South,P2001,Lamp,Home Decor,1,25,7.22
ORD004009,2025-04-11,C00449,South,P4002,Coffee,Grocery,1,10,2.11
ORD004010,2024-08-04,C00130,East,P4002,Coffee,Grocery,1,10,1.45
ORD004011,2025-06-14,C00948,West,P3001,Shirt,Apparel,1,30,9.04
ORD004012,2024-11-21,C00596,South,P1001,Smartphone,Electronics,1,300,54.45
ORD004013,2025-08-02,C00723,South,P4002,Coffee,Grocery,1,10,1.37
ORD004014,2025-05-08,C00925,North,P1002,Headphones,Electronics,1,50,10.69
ORD004015,2025-02-19,C00901,West,P2002,Sofa,Home Decor,1,600,86.73
ORD004016,2023-10-23,C00368,West,P4002,Coffee,Grocery,1,10,2.05
ORD004017,2025-10-11,C00397,West,P2002,Sofa,Home Decor,1,600,138.79
ORD004018,2024-07-06,C00590,North,P4002,Coffee,Grocery,1,10,3.24
ORD004019,2025-05-23,C00842,East,P4002,Coffee,Grocery,2,20,2.78
ORD004020,2025-10-15,C00387,South,P2002,Sofa,Home Decor,1,600,144.42
ORD004021,2025-10-05,C00811,West,P2001,Lamp,Home Decor,1,25,4.39
ORD004022,2025-03-26,C00017,South,P3001,Shirt,Apparel,1,30,7.07
ORD004023,2025-04-26,C00651,North,P2001,Lamp,Home Decor,2,50,5.89
ORD004024,2024-01-24,C00624,East,P3002,Shoes,Apparel,1,70,18.59
ORD004025,2025-08-10,C00420,West,P3001,Shirt,Apparel,1,30,4.0
ORD004026,2024-04-15,C00933,North,P4001,Milk,Grocery,1,3,0.39
ORD004027,2025-09-09,C00206,South,P2002,Sofa,Home Decor,2,1200,276.33
ORD004028,2025-07-06,C00862,South,P1001,Smartphone,Electronics,1,300,82.86
ORD004029,2025-08-22,C00920,West,P4002,Coffee,Grocery,1,10,1.64
ORD004030,2025-04-24,C00794,North,P2001,Lamp,Home Decor,1,25,6.91
ORD004031,2024-01-14,C00720,East,P2001,Lamp,Home Decor,1,25,5.76
ORD004032,2025-01-01,C00361,West,P2001,Lamp,Home Decor,1,25,3.38
ORD004033,2025-02-21,C00058,North,P4001,Milk,Grocery,1,3,0.49
ORD004034,2025-04-23,C00467,East,P4001,Milk,Grocery,2,6,1.85
ORD004035,2024-02-05,C00625,East,P2001,Lamp,Home Decor,1,25,6.66
ORD004036,2025-02-04,C00145,South,P2002,Sofa,Home Decor,1,600,166.89
ORD004037,2024-06-14,C00313,South,P1001,Smartphone,Electronics,1,300,100.87
ORD004038,2024-12-25,C00631,West,P3001,Shirt,Apparel,1,30,5.64
ORD004039,2024-03-11,C00201,West,P2002,Sofa,Home Decor,3,1800,529.99
ORD004040,2024-03-05,C00478,North,P1002,Headphones,Electronics,2,100,17.98
ORD004041,2025-03-20,C00516,East,P4002,Coffee,Grocery,1,10,3.49
ORD004042,2025-05-14,C00478,East,P4002,Coffee,Grocery,2,20,3.74
ORD004043,2024-11-24,C00420,North,P4001,Milk,Grocery,2,6,0.95
ORD004044,2024-04-16,C00689,South,P2002,Sofa,Home Decor,1,600,123.01
ORD004045,2024-06-29,C00811,East,P1002,Headphones,Electronics,1,50,13.85
ORD004046,2025-04-26,C00750,North,P2002,Sofa,Home Decor,1,600,174.66
ORD004047,2025-04-18,C00140,South,P3001,Shirt,Apparel,1,30,4.1
ORD004048,2024-12-27,C00140,South,P3002,Shoes,Apparel,2,140,42.46
ORD004049,2024-05-07,C00397,North,P2002,Sofa,Home Decor,1,600,120.63
ORD004050,2025-03-24,C00870,North,P3002,Shoes,Apparel,1,70,23.78
ORD004051,2024-10-23,C00358,South,P2002,Sofa,Home Decor,2,1200,277.35
ORD004052,2024-11-12,C00509,West,P2001,Lamp,Home Decor,1,25,4.06
ORD004053,2025-03-04,C00055,East,P1001,Smartphone,Electronics,1,300,92.87
ORD004054,2024-06-17,C00707,South,P3002,Shoes,Apparel,1,70,16.44
ORD004055,2024-09-27,C00283,North,P1002,Headphones,Electronics,1,50,13.81
ORD004056,2024-02-15,C00182,East,P1001,Smartphone,Electronics,1,300,53.63
ORD004057,2025-04-02,C00266,East,P1001,Smartphone,Electronics,3,900,301.29
ORD004058,2025-08-16,C00260,East,P4002,Coffee,Grocery,2,20,4.33
ORD004059,2024-12-09,C00931,West,P2002,Sofa,Home Decor,2,1200,250.01
ORD004060,2024-12-05,C00062,East,P4001,Milk,Grocery,1,3,0.81
ORD004061,2024-06-10,C00639,South,P1002,Headphones,Electronics,3,150,18.65
ORD004062,2024-07-20,C00367,West,P1001,Smartphone,Electronics,1,300,101.65
ORD004063,2023-10-19,C00322,West,P2002,Sofa,Home Decor,1,600,202.47
ORD004064,2024-02-06,C00240,East,P3001,Shirt,Apparel,1,30,3.83
ORD004065,2024-06-29,C00343,East,P1002,Headphones,Electronics,2,100,28.24
ORD004066,2025-01-04,C00145,West,P2001,Lamp,Home Decor,2,50,9.48
ORD004067,2025-03-31,C00381,West,P1002,Headphones,Electronics,1,50,10.28
ORD004068,2025-06-09,C00398,East,P4001,Milk,Grocery,1,3,0.82
ORD004069,2025-04-28,C00297,North,P4001,Milk,Grocery,1,3,0.9
ORD004070,2025-07-20,C00553,North,P2002,Sofa,Home Decor,3,1800,192.46
ORD004071,2024-07-19,C00510,East,P4002,Coffee,Grocery,1,10,2.72
ORD004072,2024-11-19,C00959,East,P1001,Smartphone,Electronics,3,900,248.37
ORD004073,2024-09-01,C00410,North,P4001,Milk,Grocery,1,3,0.46
ORD004074,2025-03-08,C00065,North,P3002,Shoes,Apparel,1,70,10.94
ORD004075,2024-08-23,C00603,East,P2001,Lamp,Home Decor,1,25,6.91
ORD004076,2024-06-21,C00642,East,P3002,Shoes,Apparel,1,70,14.55
ORD004077,2024-01-06,C00968,South,P3001,Shirt,Apparel,1,30,4.09
ORD004078,2024-08-22,C00649,North,P1002,Headphones,Electronics,2,100,26.96
ORD004079,2024-01-23,C00488,East,P1001,Smartphone,Electronics,1,300,62.85
ORD004080,2025-04-29,C00116,South,P2001,Lamp,Home Decor,1,25,8.34
ORD004081,2025-03-06,C00686,North,P1002,Headphones,Electronics,1,50,6.85
ORD004082,2025-04-05,C00222,South,P1002,Headphones,Electronics,1,50,15.51
ORD004083,2025-08-31,C00694,East,P1001,Smartphone,Electronics,1,300,57.87
ORD004084,2025-09-29,C00876,East,P4001,Milk,Grocery,1,3,0.8
ORD004085,2023-12-10,C00518,South,P4001,Milk,Grocery,1,3,0.53
ORD004086,2023-12-28,C00008,South,P4001,Milk,Grocery,1,3,0.33
ORD004087,2024-06-14,C00304,East,P4001,Milk,Grocery,1,3,0.44
ORD004088,2023-12-20,C00010,West,P2001,Lamp,Home Decor,2,50,13.46
ORD004089,2024-05-19,C00996,West,P1002,Headphones,Electronics,1,50,7.33
ORD004090,2025-08-14,C00800,East,P4001,Milk,Grocery,2,6,1.79
ORD004091,2025-03-30,C00325,South,P2001,Lamp,Home Decor,1,25,5.18
ORD004092,2025-08-22,C00851,East,P2002,Sofa,Home Decor,1,600,63.31
ORD004093,2025-09-04,C00548,South,P1001,Smartphone,Electronics,2,600,158.94
ORD004094,2024-04-12,C00767,East,P3002,Shoes,Apparel,1,70,11.51
ORD004095,2024-10-04,C00958,North,P4001,Milk,Grocery,3,9,2.65
ORD004096,2025-05-20,C00678,South,P4002,Coffee,Grocery,1,10,1.43
ORD004097,2024-09-10,C00779,East,P1002,Headphones,Electronics,2,100,31.1
ORD004098,2025-04-08,C00787,East,P2002,Sofa,Home Decor,1,600,87.96
ORD004099,2024-04-03,C00344,West,P4002,Coffee,Grocery,1,10,1.37
ORD004100,2024-08-27,C00926,North,P1001,Smartphone,Electronics,3,900,297.08
ORD004101,2024-11-27,C00544,West,P2001,Lamp,Home Decor,1,25,2.55
ORD004102,2024-01-20,C00109,East,P4001,Milk,Grocery,1,3,0.87
ORD004103,2024-12-10,C00112,East,P2002,Sofa,Home Decor,3,1800,194.23
ORD004104,2024-05-15,C00574,North,P2002,Sofa,Home Decor,1,600,105.55
ORD004105,2025-03-13,C00501,East,P1002,Headphones,Electronics,2,100,23.24
ORD004106,2023-11-05,C00238,West,P1002,Headphones,Electronics,1,50,5.98
ORD004107,2025-04-12,C00500,North,P4001,Milk,Grocery,1,3,0.9
ORD004108,2024-11-16,C00112,North,P4001,Milk,Grocery,1,3,0.34
ORD004109,2025-06-27,C00138,East,P3001,Shirt,Apparel,1,30,10.27
ORD004110,2023-11-26,C00362,South,P1001,Smartphone,Electronics,1,300,51.56
ORD004111,2024-05-21,C00732,North,P1002,Headphones,Electronics,1,50,14.62
ORD004112,2025-04-09,C00744,West,P2001,Lamp,Home Decor,1,25,3.65
ORD004113,2024-01-09,C00371,South,P1002,Headphones,Electronics,2,100,10.53
ORD004114,2025-09-20,C00723,East,P3002,Shoes,Apparel,1,70,9.99
ORD004115,2024-12-01,C00498,East,P2001,Lamp,Home Decor,1,25,4.63
ORD004116,2025-03-19,C00170,North,P3001,Shirt,Apparel,1,30,9.27
ORD004117,2024-07-01,C00232,West,P3002,Shoes,Apparel,1,70,22.65
ORD004118,2024-01-17,C00177,North,P4001,Milk,Grocery,1,3,0.41
ORD004119,2025-09-22,C00479,West,P1001,Smartphone,Electronics,1,300,102.85
ORD004120,2024-02-08,C00916,South,P3001,Shirt,Apparel,1,30,7.52
ORD004121,2025-07-10,C00098,North,P1002,Headphones,Electronics,2,100,34.23
ORD004122,2024-09-03,C00784,North,P4001,Milk,Grocery,2,6,2.09
ORD004123,2024-02-15,C00875,South,P3001,Shirt,Apparel,1,30,9.79
ORD004124,2025-08-30,C00472,South,P3002,Shoes,Apparel,2,140,37.47
ORD004125,2025-03-22,C00162,North,P2002,Sofa,Home Decor,2,1200,237.15
ORD004126,2024-07-31,C00700,West,P1002,Headphones,Electronics,2,100,13.49
ORD004127,2024-03-29,C00879,West,P3001,Shirt,Apparel,1,30,7.21
ORD004128,2024-10-05,C00741,North,P4001,Milk,Grocery,1,3,0.6
ORD004129,2024-09-13,C00597,South,P1001,Smartphone,Electronics,1,300,47.96
ORD004130,2024-03-10,C00019,East,P2002,Sofa,Home Decor,2,1200,185.71
ORD004131,2024-09-24,C00403,South,P1001,Smartphone,Electronics,1,300,80.79
ORD004132,2024-04-09,C00967,South,P2002,Sofa,Home Decor,1,600,127.68
ORD004133,2024-05-02,C00479,North,P4002,Coffee,Grocery,1,10,1.14
ORD004134,2023-12-07,C00519,West,P3001,Shirt,Apparel,1,30,9.64
ORD004135,2025-05-08,C00689,East,P2001,Lamp,Home Decor,3,75,13.55
ORD004136,2025-04-18,C00706,West,P3002,Shoes,Apparel,1,70,11.05
ORD004137,2024-05-07,C00936,North,P1002,Headphones,Electronics,1,50,6.92
ORD004138,2024-07-21,C00165,West,P4002,Coffee,Grocery,1,10,2.96
ORD004139,2024-04-21,C00077,South,P2001,Lamp,Home Decor,1,25,5.43
ORD004140,2023-11-11,C00758,East,P2002,Sofa,Home Decor,1,600,114.12
ORD004141,2025-10-08,C00785,West,P2001,Lamp,Home Decor,2,50,10.5
ORD004142,2024-04-07,C00205,North,P3002,Shoes,Apparel,1,70,20.55
ORD004143,2025-02-17,C00798,North,P1002,Headphones,Electronics,1,50,13.06
ORD004144,2024-05-03,C00654,South,P3001,Shirt,Apparel,1,30,7.49
ORD004145,2025-08-31,C00499,North,P4002,Coffee,Grocery,2,20,3.68
ORD004146,2023-11-12,C00792,East,P2002,Sofa,Home Decor,1,600,145.0
ORD004147,2024-01-21,C00777,East,P2002,Sofa,Home Decor,3,1800,615.76
ORD004148,2024-02-28,C00886,South,P2002,Sofa,Home Decor,1,600,121.06
ORD004149,2025-06-02,C00152,North,P4002,Coffee,Grocery,1,10,2.0
ORD004150,2023-11-28,C00361,West,P4002,Coffee,Grocery,1,10,2.17
ORD004151,2023-12-25,C00931,East,P3002,Shoes,Apparel,1,70,13.09
ORD004152,2025-02-14,C00878,West,P1001,Smartphone,Electronics,2,600,121.73
ORD004153,2024-08-15,C00751,West,P2002,Sofa,Home Decor,2,1200,329.81
ORD004154,2024-11-26,C00480,North,P4002,Coffee,Grocery,1,10,3.46
ORD004155,2025-10-05,C00982,South,P3001,Shirt,Apparel,1,30,4.35
ORD004156,2024-04-04,C00214,West,P3002,Shoes,Apparel,1,70,14.33
ORD004157,2023-12-13,C00825,North,P1001,Smartphone,Electronics,1,300,61.73
ORD004158,2023-12-24,C00365,West,P3002,Shoes,Apparel,1,70,19.84
ORD004159,2024-06-30,C00207,West,P1002,Headphones,Electronics,2,100,26.93
ORD004160,2025-04-10,C00093,West,P2002,Sofa,Home Decor,3,1800,625.14
ORD004161,2024-11-15,C00441,West,P3002,Shoes,Apparel,1,70,12.29
ORD004162,2023-12-16,C00064,West,P1001,Smartphone,Electronics,1,300,87.6
ORD004163,2025-04-23,C00519,West,P4002,Coffee,Grocery,1,10,3.41
ORD004164,2025-06-08,C00098,West,P4002,Coffee,Grocery,1,10,3.1
ORD004165,2025-01-31,C00411,South,P2002,Sofa,Home Decor,1,600,112.68
ORD004166,2025-03-13,C00637,North,P2002,Sofa,Home Decor,1,600,194.73
ORD004167,2024-08-03,C00076,East,P2001,Lamp,Home Decor,1,25,4.81
ORD004168,2024-04-06,C00489,North,P3001,Shirt,Apparel,1,30,3.42
ORD004169,2025-03-14,C00800,South,P2001,Lamp,Home Decor,1,25,3.25
ORD004170,2024-04-18,C00597,South,P2002,Sofa,Home Decor,1,600,146.18
ORD004171,2023-10-28,C00754,South,P2002,Sofa,Home Decor,1,600,100.98
ORD004172,2024-01-03,C00245,South,P2001,Lamp,Home Decor,1,25,7.2
ORD004173,2023-12-24,C00650,South,P4001,Milk,Grocery,2,6,1.53
ORD004174,2024-04-19,C00525,West,P4002,Coffee,Grocery,2,20,4.46
ORD004175,2024-07-26,C00713,South,P3002,Shoes,Apparel,1,70,10.82
ORD004176,2024-12-29,C00293,South,P4002,Coffee,Grocery,1,10,2.19
ORD004177,2025-04-21,C00527,West,P4002,Coffee,Grocery,1,10,2.29
ORD004178,2025-08-14,C00044,West,P2002,Sofa,Home Decor,2,1200,356.7
ORD004179,2025-01-28,C00880,East,P3001,Shirt,Apparel,1,30,6.04
ORD004180,2024-09-28,C00543,South,P1001,Smartphone,Electronics,1,300,78.65
ORD004181,2025-05-05,C00765,North,P1002,Headphones,Electronics,2,100,15.23
ORD004182,2024-03-04,C00314,East,P4001,Milk,Grocery,1,3,0.33
ORD004183,2024-09-12,C00215,South,P1002,Headphones,Electronics,2,100,12.92
ORD004184,2023-12-18,C00344,South,P2001,Lamp,Home Decor,1,25,6.98
ORD004185,2024-07-06,C00406,West,P3002,Shoes,Apparel,3,210,37.06
ORD004186,2024-08-03,C00691,South,P2002,Sofa,Home Decor,3,1800,347.15
ORD004187,2025-09-10,C00959,East,P2001,Lamp,Home Decor,1,25,7.78
ORD004188,2024-11-05,C00071,East,P3001,Shirt,Apparel,1,30,3.99
ORD004189,2025-07-19,C00588,South,P1002,Headphones,Electronics,3,150,21.48
ORD004190,2024-09-14,C00581,North,P4001,Milk,Grocery,1,3,0.73
ORD004191,2025-05-27,C00715,South,P1001,Smartphone,Electronics,1,300,49.13
ORD004192,2024-05-09,C00637,North,P2002,Sofa,Home Decor,1,600,121.3
ORD004193,2025-03-12,C00856,South,P2001,Lamp,Home Decor,1,25,6.41
ORD004194,2024-08-04,C00098,West,P3001,Shirt,Apparel,3,90,29.13
ORD004195,2024-01-26,C00250,South,P4001,Milk,Grocery,1,3,1.04
ORD004196,2025-01-03,C00180,South,P4002,Coffee,Grocery,1,10,1.69
ORD004197,2025-01-15,C00606,South,P1001,Smartphone,Electronics,1,300,99.8
ORD004198,2024-08-07,C00521,South,P3001,Shirt,Apparel,1,30,10.23
ORD004199,2025-02-11,C00136,West,P1001,Smartphone,Electronics,1,300,31.38
ORD004200,2024-02-20,C00850,North,P4001,Milk,Grocery,1,3,0.38
ORD004201,2025-10-17,C00874,West,P1001,Smartphone,Electronics,1,300,90.44
ORD004202,2024-07-04,C00126,East,P2002,Sofa,Home Decor,2,1200,396.14
ORD004203,2025-04-06,C00051,North,P2001,Lamp,Home Decor,1,25,8.7
ORD004204,2024-01-18,C00443,East,P3002,Shoes,Apparel,1,70,22.27
ORD004205,2024-05-11,C00080,South,P2002,Sofa,Home Decor,2,1200,275.0
ORD004206,2024-04-12,C00657,North,P1001,Smartphone,Electronics,1,300,50.62
ORD004207,2024-08-09,C00485,East,P3002,Shoes,Apparel,1,70,14.09
ORD004208,2024-06-18,C00607,North,P4001,Milk,Grocery,1,3,0.71
ORD004209,2025-10-08,C00654,North,P1002,Headphones,Electronics,1,50,15.74
ORD004210,2025-01-19,C00729,South,P1002,Headphones,Electronics,1,50,13.5
ORD004211,2023-12-25,C00315,West,P1001,Smartphone,Electronics,1,300,31.27
ORD004212,2024-09-23,C00165,North,P2002,Sofa,Home Decor,3,1800,616.04
ORD004213,2024-09-07,C00801,West,P1001,Smartphone,Electronics,1,300,63.35
ORD004214,2025-01-20,C00811,North,P3002,Shoes,Apparel,2,140,32.33
ORD004215,2025-04-29,C00063,West,P1001,Smartphone,Electronics,1,300,57.25
ORD004216,2025-08-20,C00533,East,P4001,Milk,Grocery,1,3,0.71
ORD004217,2024-12-07,C00087,East,P1001,Smartphone,Electronics,1,300,60.48
ORD004218,2025-05-03,C00827,West,P1001,Smartphone,Electronics,1,300,76.27
ORD004219,2024-05-10,C00906,East,P2002,Sofa,Home Decor,1,600,143.66
ORD004220,2025-08-08,C00728,West,P3001,Shirt,Apparel,1,30,5.57
ORD004221,2025-04-10,C00162,West,P3002,Shoes,Apparel,1,70,15.77
ORD004222,2025-03-19,C00424,West,P4002,Coffee,Grocery,1,10,3.26
